rating,title,text
4,Nice addition,"The mod kit works well.  It keeps the sound in and enhances the overall sound.  The ear cups are very nice and attach very easy.  The top piece is a pain to get on and has a cheap plastic look that looks scratched up, a matte type finish would have been better.  I'm happy with the product overall however feel that this could have been included considering the price of the headset."
1,not a fun game. controls are terrible,"you must have the dexterity of a pianist to master this metroid, and it sucks all the fun out of it. I made it to the final boss and gave up. not worth the hell it puts you through. I love hard games, 1000s of hours in dark souls and bloodborne but this metroid was not a fun experience."
1,I really was disappointed. EA,"I really was disappointed. EA, I've been waiting for this game for years, and what you gave us was a joke for 70.00. And seriously, NO TODDLERS?! What were you thinking?!?"
1,What a bummer!,Broken Disc Drive that just grinds on my day one edition. To return and just get money back or get replacement is the question???
1,BUYER BEWARE!!!,Buyer beware!!! This product is disgusting it was covered in grime and sticky residue when i opened it. The ds slot did not work at first i had to clean it out my self to get it working. All in all this product is not (renewed) as it says it was. DO NOT BUY FROM THIS SELLER!! You can find the same thing on ebay for 20 bucks. THIS IS A RIP OFF!!!!
4,"New to the series, this game doesn't disappoint.","Game is great, visuals are great, it's a nice change of pace fps from call of duty. I was a xbox guy last generation but made the switch to ps4, this game is kind of like halo, not as good, but a good substitute. Better than what it has been reviewed by the so-called experts. I haven't beaten the game but it's challenging and overall, a good time. The multiplayer is something you must try if you pick this up. Very fun!"
1,Garbage do not buy this,Do not buy this this breaks your switch.  After using this for a little over an hour the tablet started acting really funny I restarted it and went to a blue screen I tried all steps that Nintendo talks about includ ing my battery completely die out but still gets the blue screen of death and fried the charge chip do not use this if you value your switch do not use this buy a official charger I learned the hard way. Because of this my Nintendo switch is broken thanks a lot guys for breaking my switch.
5,Love love love it,OMG I LOVE the new set.  feels like you're in a real band. Good clean fun for the whole family. upgraded cymbals and it's even better.
5,Great controller,The best controller I brought thx
5,Call of Cthulhu is a very good game.,I started playing this game yesterday and I really enjoyed the gameplay. I like solving mysteries because I'm okay with not fighting or shooting on my own. This is a great survival horror game and it is so true that a lot of people suffer from delusions and it is very essential to talk about it with someone than just keeping it to yourself. The more you talk about what is bothering you the more you will feel better about yourself because it is no longer weighing on your life.
5,Cheap and good cua,I like this battery because they where cheap and 2 of them came together
2,Disappointed,"We were not satisfied with this purchase, the game door would not open on its own, we had to in some cases pry it open. Could not get the controller to connect to the system, followed what directions we could seeing as how it came with limited directions. Retuned for refund."
5,Works as advertised!,"I got tired of going through batteries or pulling battery packs out to charge them. So far this charging station has been excellent.  I keep two controllers charged at all times, so I never have to worry about batteries again!"
1,Does NOT fit the Arctis 7.,Does NOT fit the Arctis 7. Stretches to fit between the holes on each side but not over the headband.
1,item won't load,Item won't load on my xbox.
1,One use,The makeover ticket is a single use only.  You download it and you can only change the way your character looks once and then you need a new ticket.
5,DON'T BUY THIS GAME (Reverse psychology intended),"I pre-ordered the game as soon as it was available, since i had been waiting for it for years.  During the time i was waiting for it to come out, i watched many videos where the creators were interviewed, and ones where they showed demos of the game.  From my point of view, the game is exactly what the creators said it would be.  I believe it wasn't advertised as a game where you could meet up with players and explore together, and although they were frequently asked whether there would be some way to compete against other players, i don't think they ever said yes.  I understand that many things were said about the game before it came out, and even then some people were already saying it wouldn't live up to its expectations.  If that is true, I believe it is because people set their expectations too high.  The most wondrous aspect of this game for me is that, having been created by a small group of people, it's larger than possibly any game ever created.  I admit it could get dull for some people to wander around, seemingly aimlessly.  But there's more to the game than just a bunch of planets to walk on.  As you play, you'll come across creatures that might want to attack you, or ruins that melt away to reveal hidden treasures.  You'll learn alien languages and scavenge resources to survive in extreme conditions.  You'll speed across the stars and make your way to the mysterious center of the galaxy.  I think that's what the game's supposed to be about.  I wouldn't recommend calling the creators liars either.  I'm pretty sure it's hard enough to make a game that big the way you wanted to.  To make it harder by complaining about how much more it could be doesn't make much sense to me.  To wrap up I'd like to say I knew I'd like this game before I bought it and I would recommend it to anyone, but probably not everyone will like it.  Also, I just kind of rambled on writing whatever came across my mind...  Just thought people could use a review that's not overly pessimistic.  I might not be the most unbiased reviewer but I'd like for you to think I'm being optimistic about a game that has lots to offer."
5,Perfect.,Fits my 3ds perfectly. It wont fall out even if i shake it hard. I gave some to my friends and they love this as well! Better then any other one i ever had.
5,Oculus case vs JSVER case,"Here are photos of my daughters Oculus case and my JSVER case in a side by side comparison of both cases.  The Oculus case has a small compartment that is hidden under the hand controllers storage space for cables and plug..  The JSVER has flexible netting on the underside of lid top for store charging cables and plug.  The JSVER also has an elastic clip band that stretches through the headset to hold everything in place. The Oculus case does not.  The Oculus is a little smaller in size and has a hand strap for carrying.  The JSVER has a nylon handle, that has a flexible rubber cover.  IMO the JSVER offers more storage, protection and comfort.  I feel like I got more for my money going with the JSVER."
5,Great for gamers,My 10-year-old is a gamer and loves this keyboard.
5,"Different than my last one, but better",Had to replace my old rechargeable battery stand and this looked quite similar. But when it arrived I realized it was better. The battery isn't separate from the casing. It's all one part and it is quite  easy to set up. Battery charge life is great.
5,Closest Alternative to the Oculus Cable in Design. Seems to be Good Quality. Works Just Fine.,"At about half the price of the Oculus cable, and the only alternative cable with an almost identical 90deg usbc (if not identical), this cable was the best alternative I came across. The cable works just fine so far. Just remember to enable PC gameplay, so it's not just a charging. It does work, if you go through the setup properly. Nice and thick, with a 90deg usbc that seems sturdy enough, and lower profile than other alternatives. Comes with a cable strap, to secure the cable so as not to put torque ""forces"" on your Oculus usbc port. Grab this cable if you want to save some money, vs the Oculus cable. Although, I don't have the Oculus cable for direct comparison, this cable seems to be close in design, and equal in performance. Offering the same gen usbc. Be sure your PC has a usbc port as well, if you plan to buy. Or, purchase a usba adapter. It's all about the data speeds of your PC's usb port at this point. Have fun!"
5,Its works perfectly for your Nintendo switch.,It's worked perfectly.  I'm very happy with the purchase. Its works as good as the one that came with the switch.
5,Kirby!!!,"Such a fun game!!! It's true it is easy. But this is a game meant for all ages from young kids to your grandparents. It's not for you hardcore gamers out there. The controls are very straight forward and simplistic enough that anyone can pick it up and have a good time. The story mode is just long enough that anyone can complete it within a few days without feeling like it drags on. I know the length can also be a complaint, but all Kirby games are like this. They have a lot of replayability due to his different abilities and using different techniques for each play through. I very much enjoy this game and would recommend it to anyone who owns a switch."
5,A must buy for PSVR owners!,"Love it.  Perfect for halloween, perfect for demonstrating the beauty of the PSVR unit.  Sure it's a simple rail-shooter but it's so much fun and maybe, just maybe... a little on the scary side too.  I picked up six different PSVR games as soon as the PSVR came out and this one is by far the one that grabbed my attention."
5,Great!,"Controllers fit snugly, very comfortable."
5,Another Home run!!!,"Bought this game early this morning, after someone stole my mlb 10 version. As i read in another review on here with the analog stick, that person is correct, the analog stick for hitting and pitching is alittle tough at the start but after a few games its actually alot better than last years game.... The graphics compared to last years game is a touch better but isnt a huge difference.... I also have the Move with this game, which if you dont know you can only use it in the home run derby is a great add on to the game, and very tiring at that... Also has new modes and templates to create a player mode, which is one of my favorite parts to the game this year..... Overall the game adds new fresh ideas to already a great game... Overall i give it a 4.8 out of 5... Only negative for me is long load times... So if you get time to give it a try, please do :D later people"
1,I would like it but it the red dot sight hasn't turned ...,"I would like it but it the red dot sight hasn't turned on , the power indicator has but not the sight . This must be a mess up or something because I have plugged it into multiple ports and have tried both xboxs and the sight still hasn't turned on . Waste of money . Really would appreciate one that worked ."
1,Don't know how it could be any worse,"I'm older than most gamers, and my son has taken over my Xbox.  However, my age makes me a huge Star Wars fan by default, and I absolutely loved the 2004 version of this game.  I downloaded this game to my pc the first night it was released and played that first night after midnight like I was a teenager, but the spark quickly faded as this game has been nothing but a royal disappointment.  As many have pointed out, there is no campaign, but I have the same issue many people on the EA boards have been reporting.  Although my connection is fine everywhere else, I get laggy play with bad connections every single time I play this game on-line, and they do not allow you to choose a server where you connection is good.  I cannot imagine being any more disappointed than I am."
5,encore has redeemed themselves,"Encore has redeemed themselves everything is brand new. Eye catching graphics, new user interface, more and new content, more games and best of all very little break time when it loads games. Very impressive start screen, beautiful backgrounds, pleasing and easy on the eyes play area, dialog box and the Hoyle bucks total are in the start screen. In all i would recommend that every body purchase the game. Way to go Encore"
1,Not compatible with DCS World without some kind out abandoned third party software.,Product doesn't have any software. It's incompatible with most of the combat flight simulators.
5,THE BEST VIDEO GAME PLAYER I'VE EVER HAD,"My Playstation broke down in April so I had been very desperate trying to get a PS2 (I still don't have one a month after launch). But then my granpa bought me this thing to keep me happy and I love it. It plays all Playstation games and it's smaller and cuter. I never used any of the ports in the back so I don't really care about those. Even if you already own a Playstation, consider buying this after the next price drop. With the add on screen coming, Game Boy Color won't be dominating the portable game market anymore.  Oh, and the person who gave this great console 2 stars because DreamCast can play Playstation games: I don't know where you've been but Playstation2 DOES enhance Playstation games. Not by much, but it does as much as DreamCast."
5,The Switch may have put me in debt but it ...,The Switch may have put me in debt but it cleared my skin and cured my depression so buying a second set of controllers was SO worth it. Can't wait to use these puppies when Mario Kart 8 Deluxe comes out!
1,One Star,mouse were used.
4,"Fun, but gets old pretty quick","I'd heard quite a bit about Spore, so I really looked forward to getting the Creature Creator when it came out.  Amazon delivered with typical speediness.  As for the CC, it's cool, don't get me wrong.  What you can make in just a few minutes is mind boggling. Like anything though once the novelty wears off, there's really not much here.  You'd be better off download the free CC, then waiting for the game to come out."
5,Replacement screen for psp,"My son freaked when his PSP screen broke, and he figured it was time to trash his beloved game player.  I was able to find an instructional repair video on line and went looking for a replacement screen.  Turned out that Amazon beat eBay on price after adding the eBay sellers' ridiculous shipping charges, and I received the product two days after placing the order.  I felt like a hero, though at fourteen, my son managed to contain his awe of how I fixed his PSP at a fraction of its replacement cost."
1,Doesn't work with Windows 7,"I went to install it and was told that it bizarrely requires Windows 10, making it unusable for anyone with Windows 7. I have no idea what Oculus was thinking but this makes it useless. If I can find a way to actually use it I'll update."
4,ECHO -- Myst-lite in the stone age,"A good value for the price.  This is a fairly short and not too tricky game (especially if you've been playing adventure games since Zork).  It's a Myst-like game, though not nearly as challenging.  However, the paleolithic setting is unique, and the educational tie-ins were very well done.  I would definitely recommend this one, especially for 10-15 year olds."
4,Animal crossing face plates only,"I like it, except that i thought it came with a plain white faceplate as the standard with the two optional animal crossing faceplates. I really wish that nintendo would quit beating around the bush and just offer the plain black and white New Nintendo 3DS' already..."
1,THEY KILLED IT,"This series died after Call of Duty 4. That was the start of a downhill battle that the devs waged against their loyal fans and continues with call of duty black ops. To be fair, Infinity Ward, the original creators of the series made three really amazing PC shooters in the WWII genre. Skill was required, the fan base was full of people who had to, and were willing to buy a powerful PC to gain the full experience, but we were willing to do it because the games they put out were top notch. Some years ago Activision took the axe to Infinity Ward and caused the original creators to abandon the series that they perfected and their loyal fans had made so popular. When it became more profitable to focus this popular series on the consoles, that is exactly what they did. This was a huge slap in the face to all the PC gamers who have played the series since Call of Duty, which was orignially a PC exclusive. All the fame and fortune this brand now produces has created a degrading quality of game for the PC gamers that STARTED this series on it's rise to fame. PC game developers really need to look at this series and see how many PC gamers are willing to NOT buy these games anymore. Hollywood started making money and largely stopped making art. Let's not let the mighty dollar kill the great experience of PC gaming. People are spending thousands of dollars on their rigs, and yes it is a smaller market than consoles, but these people are LOYAL and can APPRECIATE good games. If you make good games for a fair price, people will have no problem buying them. Unfortunately Call of Duty: Black Ops is just another example of the stranglehold these big greedy corporations currently have on the gaming industry. Looks like i'll still be sticking with Valve and the few small game creators that are still making great games at affordable prices for the dedicated, and loyal PC gamers that still exist. We will not pay for games that are dumbed-down, over-priced, and under developed. The amazon reviews like mine make this pretty clear. Don't let the greedy corporations sell you garbage like this, if we demand games that have a learning curve that gives a high reward for success, and not just simple games for the masses, then they will deliver."
1,Disappointed,"Each page of the tutorial is so long and complicated that by the end of that page's instructions it is difficult to remember all of the points of that page's instructions.  When attempting to actually manipulate the players on the field during the learning period, the figures don't move as they are supposed to do.  I was truly disappointed in this game, overwhelmed by it and it is now not being played at all.  I found it a wast of time and money."
4,Doesnt fit elite headstrap,"Not a bad product, but just as a heads up this case will not fit the occulus 2 with the elite head strap. Kinda disappointing I have to buy a different one but thats on me for not checking first."
5,Huge set!,This set felt like Mary Poppins purse! I knew everything that was included but it felt like I  would never be done pulling everything out of the package. This set is huge and lots of things to make the switch more fun or to protect it. Super colorful accessories as well! My son loves having the little steering wheels for Mario Cart.
4,"More of the same, and that's not a bad thing","Brain Age 2 offers more of the same this time around, and if you played the original, surprise smash hit for the DS, then you'll know that this isn't a bad thing.  Brain Age 2 supplies just what the cover of the box says it does: it's more training for your brain.  The game is easy to get into for newcomers and veterans alike thanks to offering the same, simple structure as before while offering new takes on the mini-games themselves.  Combine that with some solid multiplayer capabilities, more great sudoku, and much more complicated math problems; and Brain Age 2 ends up being a winner.  The biggest flaw of Brain Age 2 however remains left over from the first game: the handwriting and speech recognition features are still somewhat shaky.  That aside though, Brain Age 2 succeeds by following the same formula as before: addictive gameplay, clean presentation, and a budget price; and in those departments alone, Brain Age 2 is worth checking out."
5,Unreal Tournament is king! Buy this game NOW!,"This is far and away one of the most addictive, hands-down BEST games I've played in quite awhile. The game design is incredible, and the game runs spectacularly even on low-end systems! The internet code is fantastic, and  the weapon balance and enviroments are mind-blowing. This game is king of  the multiplayer first-person shooters. Team Fortress 2 remains to be seen,  but unless it makes a lot of improvements over it's brethren (Tribes for  example) it may not last long. As for Quake 3 . . . from the demo, it looks  like Unreal may be the winner. It really depends on your preference - if  you want deathmatch until you die on far-out worlds battling as strange  unhuman characters, you'll probably be leaning towards Quake 3 when it  comes out. If you want lots of options, realistic enviroments and  mind-bogglingly great gameplay, graphics, and other stuff, buy Unreal  Tournament right now! It also has beautiful graphics and incredible sound.  The character models are great and flawlessly animated. You can enjoy this  game without even setting foot in an online game as well - just play  against the very-well designed bots. To close, Unreal Tournament is a  must-have game for everyone."
1,Very Lazy Capcom!,"Couldn't be bothered to include both games in the cart.  I should have done a better job at reading the box art (but maybe it wasn't there at the time I pre-ordered).  The 2nd half of this collection isn't even included you just get a code to go download, and as we all know for Nintendo that's tied to your console so if it ever breaks your out of luck and lost have of this game!!!"
1,Make Sure You Have a DVD-Rom NOT a CD-Rom,"I was very excited to get this game and the day I got it in the mail from amazon I went straight to the computer and the game simply wouldn't load. The reason is because I have a regular CD-rom not a DVD-Rom, therefore the game doesn't work. So I take it to my laptop and try it there. However, if you read the small print on the box it says it won't work with laptops because of the graphics card, so the game just ""glitches"" through everything. Overall, I was extremely excited for this game, I'm sure it's really great, but just make sure you have what you need to play it!"
5,Thumbs up.,"Item is as described, fun game."
5,Most epic keyboard ever,"I really don't know how to begin describing this keyboard... It's simply amazing. Not only it is very ergonomic and sleek but it made my Internet connection go faster, it goes beyond that. This keyboard allowed me to run Call of Duty on a 486 computer, it saved my relationship and helped me fight off the flu.  Now i got awesome abs too, otherwise why would you pay over 150 dollars for a keyboard?"
5,A great choice for Wii remote charging,This is a nice bundle...not too expensive but works very well.  The batteries fit my remotes nicely and the remotes fit comfortably in the charger. You should be aware that the charger only connects via USB but that also means you avoid yet another power-sucking power brick.
5,Great Looking Console and Graphics,"Got this bundled with NBA2K17 for the same price (299) which is buried in Amazon but is available if you search so was able to offset my cost of the console. Console so far works great, have a PS4 and can not tell the difference between the graphics on the PS and XBOX. Runs cool with no noise. The new size is great.  More importantly the console looks great, nice design and aesthetically pleasing. Bonus have a 4K blu ray player on top of a next generation console."
1,Beware,"This loyalty version does NOT work with Steam installation of the previous game(s).  Unfortunately, Amazon allows you to purchase and download at the loyalty price and you do not find out until install that it does not find any previous installs.  I am currently trying to get a refund since this is clearly false advertising.  They need to give more details on the loyalty prices for games to the customer."
2,There should be no unlocks,Paid full price and there are locked games.  Not acceptable at that price point.
5,Great headphone holder. Can hold 2 pairs.,"This is just what I needed. Holds 2 headphones depending of the thickness of the headpiece.  Easy to install. Holding up great so far. Also, the edge is sort of rounded so it is semi-safe for kids. My 2 year old bumped into it and it didn't hurt her. Not saying its completely safe, but it's safer than some of the sharper edge holders on Amazon."
5,Nice bundle,"That's a nice choice, it comes with the game and also gives you a bonus code to 3 Unlock Points to use on the weapon or ability of your choice, and also includes the Killzone 3 Retro Map Pack, featuring two of the most popular maps from Killzone 2. The box is beautiful by the way."
1,Broken out of the box.,"Came broken. Spoke to Amazon and they dont have a replacement, and they asked to contact Sony. Sony tried to rebuild database with no luck. Now they asked me to ship it to them so they can try to fix it... what a shame! will return to Amazon and get money back if they cant fix it."
5,BEST VITA RELEASE OF 2016,"Fantastic game, great release by Square Enix. Everyone is complaining that the English voice-overs were not in the game at launch but that is because of Sony restrictions on Vita cartridges. Sony only allows 4GB maximum for physical Vita releases. This was a small hickup with the lack of English VO but that was quickly fixed. They can be download in the PlayStation store."
5,Don't listen to the negative reviews! This is a solid headset!,"This headset is exponential! The sound is clear and the highs and base are well balanced. It also has great comfort for long usage. The customization is tops, with you being able to swap out the ear muffs with new ones if you feel the need to. You can also switch the mic to be on the left or right side, and you can switch the headband and tags on the earmuffs to customize the headset your way! This headset is MEANT TO LAST, as if you were to for some reason break the mic or the ear muffs were damaged or the cord was cut, you can go on Astros website and get brand new replacement parts so that the headset is good to go again! If you're looking for a mid-priced headset, go for this one, cause it's very reliable and a very excellent pick!"
1,Box was open and broken.,I bought a new Xbox because i wanted a new Xbox. The box was open and the controller was used and broken. The RB button was stuck down and i had to take apart the controller and fix it. Buy from Microsoft.
1,One Star,There is no physical game card and also redemption code doesn't work!
5,COD III essential addition,Well my step son just got PS4  and this was a must have for him. Allows him to play multiplayer campaign mode with friend with new COD III. Also allows access to new maps for multiplayer mode.
1,Garbage,Blue Flashing Light will never go away. Guess my only options are to go out of my way to send it back to get my money back and not be able to play the games I bought or go out of my way to send it back to Sony to not be able to play the games i just bought...
2,Glitchy and broken,"To begin with, the plot is convoluted and is way too much complex without being explained at the player. Leave it a mystery if you have to keep spouting insane amounts of dialogue in the first hour. Too much to follow. The framerate needs major work. The game stutters and freezes during combat and even glitches out when pausing the game.  Wait until its 20 bucks and has been patched a bunch, if you must play this game."
5,Dope,Just got mine today and I just wanna say thanks man I been tryin to get this since the day it came out and no luck you had the best price and shipped fast thanks again to all the people talking trash don't knock his hustle
5,Great bundle,I was waiting for this bundle. I was waiting for a chance to upgrade from ps3 which keep me back from the ps4 due my huge ps3 game collection.  Great buy for upgraders. Not interested in waiting for the ps4 pro which have nothing to offer for me.
1,Cheaply made,This product is a knockoff Xbox controller. Not worth the money. Too expensive for the quality of the controller.
5,Love it!!,"I LOVE LOVE LOVE this headset! The color and design is BEAUTIFUL! The mic is a little far from my mouth and I've had to mess with the mic settings a little bit and I finally got it to work. It's comfortable and it beats using a Rosetta stone headset AND ear buds to be able to hear and talk to people. I recommend this headset, especially since it has a mic, audio, and a USB port."
5,Compatible with Xbox One Controller,I ordered this cable to be used with my Turtle Beach XP500 headset and it is compatible with my Xbox One controller. The cord has a 2.5 mm stereo jack to plug into the headset and a 3.5 mm stereo jack to plug directly into the controller. No additional adapters or cords are needed if your Xbox One controller already has the built-in 3.5 mm input. The older controllers without the built-in 3.5 mm input will require the talk-back adapter accessory.
4,Great game! my 4 year old loves it.,This game is alot of fun. I have a four year old and she loves Disney. Bought this game after having Just Dance Kids 2 which was terrible. Just Dance Disney does not suffer from the same problems that JDK2 did. First and most importantly the Kinect sensor is probably the most improved I have ever seen it. You can use a controller to select songs from the menu. The menu itself is very easy to use and pretty straight forward. The song selection is pretty good could always use more songs. would love a song pack in the next few weeks. I think this is by far one of the only games I found that my daughter can actually play on her own. I did have the menu freeze but was able to bypass by hitting the xbox button on the controller then canceling. If you and your child like Disney this is worth picking up.
5,Kinect Refurb is Great!,I just got my Kinect refurb yesterday! I am unable to tell the difference from this and a NEW product. The condition is excellent and everything comes factory packaged with new manuals and inserts. The Kinect even had factory stickers on it. Everything that is included with the NEW one is included with this. I have one of the first Xbox 360's and it works perfectly with the included equipment.
1,No longer fun like the original Lego games,Lego is really going down hill with their games in the last few years.  They are no longer fun to play.  You need to do things perfectly.  They are all about timing moves and very little adventure and fun.  I gave up with game after only 15 minutes as it wasn't fun.  Yet I can play the original Lego Star Wars 4-6 and Indiana Jones series over and over again.
1,Controllers do NOT work.,The controllers do NOT work. The joysticks will move in the menu but do not work in the actual game. I've never been so unhappy with a product fulfilled by Amazon. I bought this for a Christmas present and I am so upset. Complete and utter disappointment. I wish I wouldn't have got my dad's hopes up on a faulty product and wasted my time through returns.
5,Awesome Playlist!,"I got it in the mail yesterday and could not wait to get home to play it!  It has so many songs I didn't expect to be on the game.  It was nice to feel like MJ in my living room.  The warm up is ""eh"" and you have to unlock the training moves by dancing(don't you have to train before you become a pro?), but the dances are super fun and the songs are the best!  Love the game, love the music, love THE MAN!  Now back to experiencing Michael Jackson!"
1,Upset,I didnt receive my code for the gold back pack which was the whole reason I bought it off this platform
5,Nice replacement cord,I needed to replace a cheap cord that a pet chewed up. This one seems much nicer and was a great value. Works perfectly with a A40 gaming headset.
5,Worked well,Worked prefect for my 9 year old.
5,He loves it!,Great birthday gift for someone special!
5,Great cord,Nice length and great cord for what I use it for. Definitely would recommend!
5,Very good PC controller,"I was actually fairly surprised at how easily it synced to my desktop. I've had a few problems getting wireless controllers to work with it, and this did just fine. Steam picked up on it just fine and it's working rather well thus far. Much approved."
5,best since halo 1,no split screen co-op and forge wasn't released  yet but otherwise it's the best halo since the original halo 1.  best campaign since halo 1 and modernization of gameplay with sprint and mantling really improves multiplayer as well as campaign.
5,The cut scenes are long but not triangle strategy long.,LOVE THE GAME. TRIANGLE STRATEGY HAD VERY LONG CUT SCENES THIS GAMES CUTSCENES ARE MAYBE A COUPLE MINUTES LONG. TRIANGLE STRAT WAS A DRAG FOR ME BECAUSE OF HOW LONG. FELT LIKE 15 MINS ONE AFTER THE NEXT. IM GLAD THIS IS NOT THE CASE FOR TACTICS. GREAT GAME AND FUN AS THE GBA DAYS.
5,Five Stars,not comfortable. but fair for the value
1,Sigh...,"The fact I had to buy this is stupid. Microsoft, you disappoint me."
5,works great,works play on xbox one
1,Description did not match and red ring of death,Christmas day we open the product and it has red ring of death will definitely NOT be shoppinh with this merchant again ! I feel violated.
5,1 of PS2's best releases this year.,"It doesn't matter how many videos you download or how many screenshots you see you'll never know how much fun this is untill you play it. Starting off is the complex trick system. Unlike alot of snowboarding games it's easy for a beginer to pull off a basic trick, but it'll take months to master it. Next it has severall styles of riders who each have some strong and week points, and unlike alot of games there is a huge difference between them. The best part off the game is the levels. How many of you have bought a snowboarding game and found each level is going down a snow covered mountain with no difference but how difficult it is. My favorite level is a pinball machine. It has bumbers, switches, secret areas, and you get three tries (just like a pinnball machine. There is also one whhere you go down the streets of a city and if you want you can go on top of the building or even go through them. Another one of my favorites was your on an iceburg and as it moves towrds honolulu it melts finally landing you in beutiful hawai. All I can say is try to work this game in the ones you buy at launch. I found it was much more fun then TTT or Ridge Racer. The only game I liked more was Kessen and Maden 2001 (I'm a huge football fan.)"
5,This was a great deal for the price.,The game...nice addition but the PS3 gives you what you need at a reasonable price.  So far no issues at all.
1,Does not work with Windows 8,"I had the same experience as some of the other reviewers. Installed the software, which prompted a firmware update. The firmware didn't update, and the mouse became unresponsive. Submitted a support ticket, which prompted an auto-generated response saying they'll definitely get back to me within 1-2 business days. Over a week later, still no response. I'll never buy another SteelSeries product."
5,the device works great to start out with apparently we did something wrong ...,the device works great to start out with apparently we did something wrong after emailing the mod company they told us how to do a factory reset and it works perfect again thank you for all your help
5,Great case.,"First off I wana say this is a great case. Second off. I read a lot of reviews that were helpful for the slim users but none that were written for people with the 1000 series. In the photo I posted you can see my vita it's a very nice fit with no wiggle room. Very protective, the vita doesn't flop around once the case is closed. I recommend this case for anyone who wants the extra protection this case guarantees."
5,One of the best titles for the PSP,"I got this game for my Bday last night. I must say i am impressed, not very buggy,good Graphics,All right audio, and decent game play. It maybe the best PSP title out or close to the best.Daxter takes place before Jak2. Jak is inprisoned and Daxter has to Save him, Daxter takes a job as an Exterminator, so he can explore the Haven city in search of Jak. You basically just kill Bugs on every level and search for  Items(And ofcourse jak). The game play is very cool you get Upgrades as you progress through the Story and theres a cool Bug wrestling mini game and a few Dream mini games."
1,Scam for Resalers,"Don't even try to buy a PS5 it is just a Sony scam to get more money. This page has never had stuff for sale, Not even the Playstation web site."
5,Works well,Used for the Wii system when the grandkids come over. They enjoy it.
5,"Much Like the First, but Still Fun","I really enjoyed the first Lost Cases of Sherlock Holmes, so I bought the second one as soon as it was released.  I was not disappointed, and I enjoyed this game just as much as the first.  The gameplay and style are exactly the same as the first game, but the sequel offers new cases.  For those unfamiliar with the series, this is primarily a hidden object game, punctuated by logic-style puzzles at the end of each chapter.  The game features a series of Sherlock Holmes cases, and you must search a variety of locations to find clues to solve the mystery.  Each location reveals a number of potential suspects, and the conclusion involves solving a logic and memory puzzle to determine which party is guilty.  The cases are well-written, and the hidden object scenes are appropriate to the time and place in question (late-19th c. London).  The suspects are believable, and the objects one must find to discover suspects are appropriate to the story (perfume bottles for the mistress of a prominent politician, for example).  Those who enjoyed the first game will certainly want to play the second.  Don't expect innovation, just more of what made the first game fun.  This is definitely one of the more fulfilling hidden object games I've played recently."
5,You need tools? Get these,Im always customizing my things so i needed some new tools. This little box has everything you need for nintendo products and more :)
5,Amazing sound!,These  have amazing sound on Xbox one! You can hear foot steps in Battlefield 1 and all the guns sound amazing. When playing it has different settings so you can set it up for FPS or RPG's. You can hook them up to the computer and adjust so many different settings. They are very comfortable and fit great. The battery life is pretty good too. Usually last a couple days before we have to put them on the charger. They are completely wireless too. I'd definitely recommend them.
5,Worked Great.,"In the images the Blue is the OEM joystick and the green cable is the new ones. The green cabled ones have a hard piece of plastic to allow it to be inserted into the connector easier, which worked great on one of the joysticks. On the other the little hard piece fell off, but the seller immediately turned around and shipped me replacements. There were no directions included but a simple youtube search taught me what i needed."
1,A worthless piece of junk.,"Why would you spend money on this, especially since you're Nintendo DS comes with Pictochat, which is far superior. I'm just warning you not to waste your money on this worthless piece of junk."
5,Good,Still have my ps2 and it worked good for it
5,... it not working on next gen but it works fine for,The grips fit perfectly on my joysticks I saw that many people complained about it not working on next gen but it works fine for me
1,After a painful 1. 5 hour download of the update my ...,"I've been a halo user since the beginning. Advanced purchased this and it arrived today. After a painful 1.5 hour download of the update my son and I realized no split screen co-op! Are you kidding me! This has definitely ruined our love of the halo game franchise. Microsoft should be ashamed that the left out the one thing that made halo great, and that was the split screen play. Sending this back in the morning. Terrible."
1,Love the Sim Games,"I've been an avid fan of sim games in general and was really looking forward to Spore but the included DRM ""feature"" just kills it for me.  I've made the the mistake of thinking that since I didn't pirate the game the DRM wouldn't effect me one too many times (Neverwinter Nights 2 I'm looking at you).  I just can't imagine purchasing a game with an installed DRM component or excessive limitations on use.  I hope that EA reconsiders so that I can buy what looks like a truly wonderful game."
5,Sony did it right with these!,"I have always used Turtle Beach gaming headsets which are good but always fall apart and break. I was a little skeptical about purchasing outside my normal and couldn't be happier with these headsets. The microphone works great in my online parties playing games with friends, they hear me loud and clear. You simply turn on the headset and sound is transferred to the headphones and when you turn them off the sound goes back to your normal speakers your using hooked up to your tv or console which in my case a sound bar. Games sound really good in these. I'm impressed and I highly recommend them to all PS4 gamers online or offline."
1,Poorly charges the Nintendo Switch console,"Poorly charges the Nintendo Switch, not officially licensed by Nintendo.  This charger in no way provides enough power to use the unit while charging, it can take 8-9 hours to fully recharge the battery.  You are better off buying the official Nintendo AC Adapter.  Avoid."
