rating,title,text
5,Exceeded expectations,"Arrived on time, well packaged and works perfect.  A refurbished console it looks and performs like brand new.  Couldn't be happier."
1,pretty but not working,"Bought this product together with a new Wii.  Thought that I can save on battery.  Well, couldn't be more wrong.  Asides being somewhat pretty, this product is no good.  I believe the main thing is that the two included batteries do not work.  One never worked, and the other can only hold a small amount of power (left in charge over night and more), which would support about 30 minutes play time.  Because I don't have other similar batteries, so I have to say I don't know if it is the charging station or the batteries.  Not worth the trouble for me to send it back.  Switch back to AA rechargeables."
5,"Exactly what we needed, great seller with excellent customer service","Good value for the money, I needed another charger for my son's Nintendo Switch; the one I initially received was defective; I was ready to order another one just because we needed it and knew it would be a hassle to return it during this time. The seller had reached out to me just to ask about my experience; I explained the situation and was sent a new one immediately. GREAT CUSTOMER SERVICE which saved me some trouble and money. The charger itself is a very good one, inexpensive but not cheap."
5,Exceeded my expectations,"I wouldn't consider myself a handy man, but I didn't want to pay anybody to mount my Xbox on the wall. Command strips we're out the question so I headed to Amazon to see what was available. After reading the reviews on numerous products, I decided to go with this one.  It was very easy to set up using just a leveler and screwdriver.  The price was very appealing also the fact that all I have to do to change out my Xbox one to another console is undo the straps and reattac them to them to the new console (no drilling, screwing, etc)  I highly recommend!"
1,Horrible,Headset wouldn't turn on
5,"Nice, sleek design","I really like this case. I am a 29-year-old, female gamer. I don't care for the cases that have cartoons and characters on them. This case protects my Switch while not looking like a 12-year-old boy's case. It fits the whole system and up to 5 games. It's not a heavy-duty case, but will protect it from scratching up against other items in my bag. I would not recommend this case for a child or someone who needs the additional protection. For me, this keeps the system from being scratched up while keeping all the parts together."
2,I LIKED IT BUT.......,"I just got my eclipse II one month ago and the letters are wearing off.  So far the E, A, N,S, U ARE WORN.  When the letters wear off it is clear , so  the black is wearing off.  I thought they were lazer etched from underneath?  Well this is horrible cause the light shines up through and you can not see the letter.  I am the only one who uses the keyboard and do not abuse or over use it.  strange, because it seems well built otherwise.  The leg keeps falling off too. Personlly I would like the light to be stronger on high, but others may not care."
1,Waste of money,"Got it on March 8th, last week the right stick started drifting. Return window ended on the 9th, so I'm out 79.99 on a controller. Never had this issue before and never ever had an issue with a remote after less than 2 months. Completely bummed. Amazon is usually really good with returns, but it is a 3rd party seller. Just goes to show that often the quality of 3rd party seller items is sub par."
2,My first Karaoke game - Disapointed,"I asked ""Santa"" for this for Christmas. I'm sorry to say I'm very disappointed.  I receive this version for the Wii game. For the price for this product I'm shocked that song selection is sad. ON the Wii version of this, there is no way to upload new songs, which means there is no way to improve the song choices...EVER! The graphics are cool, venues and clothes choices and fun and entertaining, but I would have been happier with more song choices and a crappier Mii. I'm thinking about looking for another Karaoke program to console myself."
1,Game is a waste of time. Trash Game,"i dont really writing negative reviews or any reviews in general. But after playing this game for several hours, i feel obligated to let would be buyers to do your own research before buying. Im a fan of previous fall out games but this one is a a big dissapointment. I would say the worst fallout game. First, the game has lots of bugs and glitches. second, its very hard to play the game solo as it really encourages cooperative play. And the world is very bland. Looks like bethesda is just in for money grabs. If i can make zero star I would and even the game is free you still lose because the actual game really is a waste of time. Fallout 76 falls miles and miles below the great games this year such as god of war, detroit, spiderman and tomb raider. Bethesda developers need to step up your game"
5,Listen to these babys!,"This headset is amazing. The price is affordable, and I got it in 2 days with my prime membership. There is an easy plug in with adapters(great for any set up) volume controls great quality sound. I really liked that i couldnt accidentally bump the buttons. Mouth piece was crystal clear. Nothing distorted or fuzzy. Soft on my ears and  my head so I can play for a while.  There are even 4 colors to choose. This is a nice gift for any gamer. I would recommend  this for any game."
5,Would you kindly purchase this collection?,"BioShock: Infinite is my favorite game of all time. That being said, I also loved the original BioShock (I never finished BioShock 2, so I can't say how I feel about that one). Unfortunately I had these games on my old PS3 and XBox360 respectively. To have them all on one system (PS4) and remastered in 1080p, especially with the Prime discount, there was no way I could pass this up. I decided to go ahead and play through the games in order and I am certainly not disappointed so far. Even though I did play BioShock through to completion, there's a lot I've forgotten about the story. It's so well done and beautiful. I'm so glad this was released and I recommend it to everyone. The storyline on these games is fantastic."
5,My kids love these!,"We have these for a few weeks now and my girls love these for their school laptops and no problem with the plugs, very sturdy and the cord length is great. Of course they love the color changes!!"
5,"As a 43-year old woman, I'm not too proud to admit that I still have my old Gameboy Advance SP.","I'm not too proud to admit that I still have my old Gameboy Advance SP along with a few games for it. After returning to the US after living overseas for a while, I pulled my boxes out of storage and found my Gameboy amongst other items I'd long since forgotten about. To my surprise, when I flipped the switch, it actually powered on which I find amazing because the game had been in storage for at least three years. What I wasn't able to find, however, was a charging cable for it. I ordered this charger cable with relatively low expectations and was pleased to see that it came with a headphone adaptor so that anyone in close proximity isn't subjected to my Mario Brothers escapades. My package arrived sooner than I'd expected and everything works perfectly."
1,One Star,The download paper for the modern warfare remastered was blank. No code at all. Will not buy again.
1,Preordered and received TAPED and Upside down,"This was supposed to be a new item, but as you can see in the pics, it was definitely not new."
5,Love this mouse,"I read the reviews on this and I was hesitant to get it because a lot of them said they didn't get the mouse from the picture.  The one I received was exactly like the picture.  The lights on it change color every few seconds and there are a lot more colors then the picture shows.  The mouse is so comfortable to use my hand fits perfectly on it, and I don't get the hand cramps I did with my old mouse.  This was a great deal.  I would suggest it to anyone.  My only issue was the packaging, it came in a envelop wrapped in a thin layer of bubble wrap,  I was afraid it may have been damaged, but no it works great.  Oh and I love the cord... it looks and feels like a really thin rope, so it doesn't bunch like the normal black cords do.  I love it."
1,Not happy.,I played for 15 minutes and couldn't get over my frustration. I feel ripped off by EA for not allowing reviews before the game was released and I kinda want my money back for buying TS1 under a different title.
1,Awful,The low price of this collection of garbage does not dull the sting of having spent that money. The games are no better than old DOS games. Some did not even run on Windows ME. Stay away from this product.
2,Game is good if you have friends that play,"Game is good if you have friends that play, this game is unplayable solo and just gives me problems as they impose a time limit on missions even if you are going in solo? Time should be disabled if playing solo as it is nearly impossible to beat it if your just looking for a casual experience buyer beware rent before purchasing."
4,Nice New features,"This new 2007 Deluxe version of Wheel of Fortune is identical to the downloadable versions now available on MSN and Yahoo Games.  That isn't a bad thing, mind you... its just the same.  There's no annoying video clips of Vanna White to slow you down, and it is extensive in the stat keeping department as well.  Moves along fast, and the Puzzle a Day is a really nice bonus that is exclusive to this year's version."
1,Did NOT work and SPARKS!!,"I bought this cause I wanted to play my PS2 games and had misplaced the AC Adapter. I was happy when I received it but that went away really quickly because the Adapter did not work. It seemed to be very, very loose but even worse was that it began sparking. Like major sparks when it was plugged in. This product seems like a fire hazard and a danger to people. You should avoid it."
1,Couldn't get it to work!,"If I could give this product zero stars I would.  I got this for my son for his birthday.  ""Best birthday present EVER!"" he said after opening it.  Then...it didn't work.  We tried to ""calibrate the board"" for about 45 minutes...still not working.  Got online and saw that it is a huge problem with the board.  I am not willing to move all of my furniture (as others have) just to get the game to work (and many times that doesn't work either!).  I will be returning it and will never buy another Tony Hawk product.  My son is really bummed, he never even got a chance to play the game.  I have told all of my friends that bought this for Christmas - return it now before your kid goes through what mine did!!!"
5,Great Deal!!!,"I wasn't sure what to expect in terms of quality ordering something like this on amazon but I am very pleased with the controller. The shipping was super fast, and the controller works impeccably well. It has a nice feel to it, and the sticks, face buttons, and triggers are all well-made. Overall a great buy."
5,Great sound quality,Great headset! I use it with my xbox and the sound quality is great! The microphone on it works so good on it. My friends are able to hear me clearly. This was definitely a good buy.
1,Preordered in september just for them to cancel it yesterday,load of bs if you ask me
5,A hidden gem,This game isn't well know but it deserves to be. Yes there are lots of bugs in the game. Once you get passed them it's fun  and very beautiful game. ArcaniA is not fast paced game. You'll have lots of choices in mission all at the same time. You talk to people and do their favors (missions) at your own pace. In conclusion if you like non traditional RPGs this is a game for you.
1,No dlc on disk,I'm a huge fallout fan and had this on pre order since it came out. The rumors are true NO dlc on the disc just a redeem code. They way that bethesda advertised this made you think it was a special edition game but in reality it's just the core game.
2,Not as good as the original,"Let me first say I own Dragon Age: Origins on the 360 and LOVE IT! This game however is Ok but doesnt offer the flare that Dragon Are: origins offered. Immediatly when you start to play teh game you keep asking yourself, man this game is different in a weird way. I ended up buying Dragon Age: origins Ultimate Edition on Steam and playing it again and running through the premium content. Sadly Dragon Age II is gathering dust."
5,Cant wait to get drunk and rock out with my..... bros! haha,"Everything went smoothly and I was rockin out within minutes. I've had every rock band released and RB4 is just as good as the others. When I look at the new instruments next to the old ones, I can notice the better response and quality. Cant wait to get drunk with my bros and smash some drums this weekend just like old times!"
5,Yayayayaya,My speed momentum and violence  went through the roof with the two time gracing my desk.
4,A must have,Works great as intended. I was worried bc people said it's way to heavy.... Y'all got some weak pencil necks the strap actually balanced the system out perfect. Feels great.
4,There is no headline:),"It is thicker than I thought it would be, The space bar is smaller than I thought,  a small keyboards, would work for gaming but it would be just fine so not super amazing. the keys are spaced close to each other than a normal keyboard. the keys are thicker than usual"
1,Just strait booty cheeks,it wasnt comfortable nor did it sound good but it looked kinda cool.  overall just save your money for a better less cheap headset.
5,"Majesty, a Fantastic  Game","This is an amazing game. You are the king of Ardania and you must set your land right. You have the power to destroy your enemies or let them destroy you. There are many quests in which you have to accomplish goals. The  object of the game is to complete all of the quests. You can build a major  economy or relax as your heroes wipe out your enemies and die. You can  choose to have one of three types of no-human races in your kingdom. They  are the Dwarves, Elves and Gnomes. Each of them have their own abilities  and weaknesses. You control a palace and anything that you make to go with  it. You can't control your heroes. They fight whoever they want but you can  persuade them to fight who you want with bounties. You can make different  temples too. Certain temples have religous problems with others so you can  only make three at a time. If you choose the Barbarian temple you will omly  be able to have one temple. Each temple has their own spells they can cast  if in range. Besides beefing up your kingdom you can beautify it too. You  can create Royal Gardens, Statues and some buildings that appear are  Gazebos and Fountains. In addition to the area around your palace you can  build far away too. You can create Inns and Trading Posts far away which  gain money for your kingdom. Inns are also helpful because they give your  heros a place to rest. Also, inside the kingdom you can create blacksmiths  to upgrade your heroes' armor. Overall this is a fabulous game and you  should buy it."
1,I have a shotty internet connection,"I loved the original SimCity game.  I played it for hours on end.  The graphics in this new game are great.  Now if only I could play the game at my house.  But unfortunately, I have a really shotty internet connection at home.  Maybe one day EA will create a version of this game that I can play."
5,we revived the PS 2.,done deal
5,No problems with skins.,"You guys need to understand that the adhesive coating damage from the joy-cons are from a third-party seller with no idea what kind of material Nintendo used for their console. I have tested this with my console. After a few hours, I took out the skins from the joy-cons and left no coating damage whatsoever. It does take a bit pressure in getting the skins out since there left on the joy-cons after a while, but again... it didn't ruin the joy-cons. Only thing you'll see is some dust. Just wipe it down. PDPgaming is known for their strong relationship with Nintendo and tested out the skins for Nintendo's approval. If you look at their twitter or facebook accounts, they have acknowledged it. Now... as for the skins, it is beautifully done and am enjoying the detail of my customized console. As long as you buy the skins from PDPgaming and not from a third-party, then there will be no problems at all."
5,Sleek and simple,"After being very impressed with the mount I purchased for my PS4 I had to pre order the PS5 mount. The mount is sleek and sturdy, I was a bit nervous of the fit because the PS5 has a curve on the side; but it fits nice and snug with the wall. Looks great, and no PlayStation on the mantle makes my wife happy!"
2,"Not much better, but now inappropriate for kids","2nd year in a row they chose music that is only rap. This year there's a song that is literally half bleeped along with the P word that isn't even bleeped.  First year ever I've had to turn the music off altogether so that my 8 year old can be in the room.  It's amazing that Hard Knocks which is a MA show can choose football related music with no bad words even though the show allows it, but Madden can't.  Game play isn't much different and may be slightly improved.  A couple big bugs fixed, many still remain in franchise mode.  Player improvement system revamped, jury is still out on if it's better or not, but they did eliminate the ability to tweak players into somewhat unrealistic superstar status."
5,Great Fun!,This game arrived before the due date and in perfect condition.  It is a great game.  It is really fun to play!!
5,Five Stars,good product
4,Seems okay so far,Charges my switch lite
5,Fantastic,Takes a while to completely learn how to use it but it is an outstanding device.
1,Beware!  Cannot transfer VC and WiiWare games!,"Nintendo's policy is that they WILL NOT transfer games from one system to another.  If you are buying this to replace an older model just know that you will NOT be able to transfer your downloaded content (Virtual Console, WiiWare games) to this system.  You will have to start all over and pay for the same content you've already bought for a second time."
5,AMAZING CONTROLLER REPLACEMENT,This is an amazing controller replacement if you don't want to spend the hefty price for a brand new controller. This controller is wired but it also works flawlessly. The response is speedy fast and I can play different games on my ps4 flawlessly. The only thing about this controller is the touchpad. I don't expect much from the touchpad since the price is already fairly cheap. You just need to press a little harder than a regular dpad from the original ps4 controller. Amazing controller and I will definitely be using this more often even during fast-paced game play.
1,"Broken, defective, faulty, shoddy",This game is chock full of crash bugs and doesn't even run well on a powerful system. Stick to the console versions.
5,Great Entertainment Value,"This game is so much better than Brain Age, which I got tired of within the first couple of weeks.  This game continues to keep me entertained with a great number and variety of games, as well as the ability to keep unlocking new ones to add to the  mix.  I also like the different categories of Stress Testing vs. Brain Testing, it just doubles the amount of games that there are to play.  This game is really fun, I have a hard time putting it down!"
5,Give it a week. Disable the sniper button at first.,"So I loved the Logitech G9. When it died I went with a wireless G602. The 602 was okay but not the greatest for my grip. I guess I'm a claw grip to finger grip type mouse user. So I looked up what was the best, the M65 seemed to be that mouse. I get it and hook it up and instantly hated the shit out of this thing. Why would they put this stupid button on the side. Eh God why. I go into the software which makes very little sense and disable the button, setup my colors and adjusted my DPIs. The first day playing with this thing I was pretty sure I was sending it back, the button screwed up everything. But I kept on, it was 40 bucks...I'll give it a few days. By the second day I got use to putting my thumb between the sniper button and the thumb buttons. Then by the third day I was completely use to the mouse and rarely smacked the sniper button. So now I've had it 2 weeks and turned the sniper button back on. It's really useful to be honest. My big problem with the G602 was I would hit the thumb buttons on accident all the time. This one I rarely do, if ever. And I have the DPI on the sniper button to be just slightly lower anyway, plus it's push to use, not toggle. My only complaint is that the middle mouse button is a bit heavy to hold down. I play Siege and when using someone who requires a constant press for the ability it can get heavy, but I guess I could re-assign it. Besides that I love the mouse."
1,Beware of major technical problem with Wii U,"My review is based on the fact I have not been able to play the game due to a faulty console.  I purchased a Wii U for my kids and gave it to them as an early Christmas present.  Took it out, spent a lot of time setting up, took down the old Wii, just to have it not work.  Tried 2 brand new Wii U games, Super Mario and Madden.  Kept getting invalid disk error.  I googled the problem to see if others were experiencing the same problem so I could figure out what i did wrong in set up. What I found is a LONG thread of people of experienced the same problem and that it is problem with the console - many of the consoles being sold by Nintendo have a bad optical reader and Nintendo's solution is to have you package it up and send it back for repair.  I am shocked that Nintendo would continue to put units out for sale KNOWING this is a common problem with the unit.  God forbid they cut down their inventory during the Christmas season and hurt sales.  Better to have a lot of frustrated parents and disappointed kids.  Shame on you Nintendo!"
5,Perfect addition to our Wii,We found an old Wii and needed something for the kids to do for the summer since Covid.  This have been a great addition to our console.  The colors are bright and synced easily to our system.
5,Fast console with excellent graphics!,I bought this for my nephew for Christmas to upgrade from his current X Box One console. He had me watch him play and I can honestly say that I even notice the increase in speed and the better graphics on this console. The download speeds for games are also much faster than on his X Box One!  He loves it so far!
5,Need USB cables for your PS3. Ta Da,"So, yes, I still use my PS3. It has the mini-usb outlets that no one uses any more. I needed two cables for charging and these are just right. The cables are solid and for me the 10 ft length is just right. They're USB cables, they're 10 feet long, they work as advertised and the price was good."
5,PS Trollboys,"Most of the 1 stars arent even verified purchase, meanwhile for playstation 4 there are 1 star verified purchases all over. Dont believe me? Goo look for yourself."
1,Horrible game - don't buy.,"Bought this on a whim, big mistake.  The game play is extremely limited, and made me feel like I was playing a game out of the 90's.  You really can only go one way through the game, so if you just keep clicking you'll make it through.  But the reasons I'm writing the review and returning the game are two-fold... The text comes out of order - characters refer to other characters that you've supposedly already met when you haven't, and, the entire game finally crashed on me.  It got into a loop while questioning a character and it would keep cycling and finally locking up.  Definitely a bad experience all around."
5,Best Casual Switch Game,"I've sunk a ton of hours into this game and I have no regrets! By far the best casual pick up and play game on the Switch and is one I would definitely recommend. Only complaint is that I am currently on my sixth in game year and it's starting to get a little monotonous after having collected all the artifacts, married several the in villages, conquered the mines, popped out 2 kids, made millions off of melons and have barns full of  fat and happy animals. That being said, each one of these things was an amazing challenge I prided myself in completing."
5,In love!,"I used several parts to complete this swap. Instead of buying a broken ps4 controller, it was far more easy going this route. The main reason for this purchase was to get the black out D pad along with the Share and Start button. Im happy with how it turned out."
5,"Just like the real thing, only cheaper",Works as good as the crazy-expensive Nintendo version.  Stands up to a 5 and 7 year old for several hours a week without a problem.  Why pay more?
1,Complete let down,This game is a HUGE let down.  It is awful and in no way is an improvement on the first Saint's Row.  That's probably why there was not a big PR event on the release of this game.  Do NOT waste your money buying this game!
5,"Drool... So good, buy quickly","I have waited for this game for years. Although Red and Blue were the same in most aspects and Yellow was just a minor upgrade, Gold and Silver are in  a whole new level of Pokemon. With the internal clock that tells the real  time and date means that you just might have to drop some activites on  Tuesday to make it in time for the tornament (Yes, in the game) You may now  have to balance out your life between Pokemon and real life bothersome  activities (Like eating,sleeping, breathing and buying batteries) The 251  pokemon give me the same feeling of wonder when I was first playing  Blue.(Wow! What's this, a sandshrew. Oh cool, a new town) The new types of  pokemon include steel and dark pokemon (Yes rejoice all you evil  Mewtwo-Gyrados loving fans)To ease the pain of waiting that you have  endured, here's some thing's to do while you are waiting: 1. Make the  decision between Gold or Silver 2. Choose if you want Totodile, Chorita, or  Cynaquil 3. Map out which pokemon you think you should trade to Gold (I  wonder if what that trader with the electrode on Cinnabar Island said will  make any sense... 4. Choose your 2nd in Command pokemon (not your starting  pokemon) 5. Select breeding pairs of pokemon  6. Take big deep breaths"
5,"An untapped gaming experience, completely awestruck","NEVER has a game affected me this way. So visceral and visually stunning - along with an absolutely compelling story weaving mythology, adventure, horror, and the flailing attempts to balance a mind teetering on the edge of insanity....This GOTY stuff...VERY Impressed"
1,"Only for game chat, not for game audio...",Doesn't play game audio so what is the point.
1,Banged up box,Busted up box. Don't buy on Amazon if you expect a nice box to display. Game play has been good so far.
5,"Packaged and shipped well, dreadfully boring game.","Everything came well and quick, but a boring game. Played about an hours worth and didn't touch it again."
1,Beware: Internet Required,Would have been very helpful if it was stated that this game requires internet to download the final episode since I live in a rural area where internet isn't available. Loved the first Life is Strange and was really looking forward to this one.
1,What PS5?,Still waiting months and months later to buy one. Still none.
4,Pretty good controller overall but really poor battery life,"These controllers are pretty cheap but they work decently and they feel pretty good as well, the thing that really sucks about them is how poor their battery life is. A long gaming session into a day this thing might not actually last through, if you plan on using this controller for long periods of time are you forget to plug it in at night you're going to have to use a battery pack charger or some such to give it power. Comparing this to another Bluetooth wireless controller that I have, such as the Wii U Pro controller, it is pathetic. The Wii U pro controllers battery life is about 80 hours which is insane well this controllers battery life is maybe 8 hours."
5,"Good console, great bundle!","I held out until now to get the PS4 - I've been mainly using my PS3 as a media center, but have loved the playing previous Uncharted games as well as Last of Us on it.  I'm quite pleased at the upgrade to PS4, and Uncharted 4 is AMAZING.  More importantly for me, at this price the bundle feels like a great value.  I'd say that if you've been wanting a PS4 but holding out, now is a great time to get it!"
1,Won't work for Windows 7,"We tried and tried but it does not work for Windows 7.  My computer is new, the disk was new, but after installation, it totally didn't work.  It says right on the disk good for Windows 7.  No, did not work."
5,Amazing,Hands down the most realistic boxing game ever made. The online play is smooth and not laggy like Fight Night Round 4. The campaign mode is brilliant and the amount of great boxers that they have is impressive. I have been a fan of Fight Night since it was known as knockout kings and this is the best boxing game I ever played. I highly recommend it.
5,It's a flying sim - not a game,If you run out and get this program thinking your getting a game your wrong. This is a flight Simulator and that is what you get. If your a pilot or an aspiring pilot and want to get some practice flying or try out what it takes to fly an aircraft this is a good way to find out. I've run this program on my PIII 1.1 GHZ WIN-XP laptop with 512 MB ram and 32 MB graphics card as well as a Celeron 1.2 GHz 256 MB ram and integrated 11 MB graphics and it has performed well on both systems. Have even flown between the two systems over my home lan with great ease. This program is much better with a flight stick and is rather difficult to attempt with a keyboard. I use a MS Sidewinder force feedback 2 stick and it works great. Program is a hard drive hog on full install though using up 1.7 Gig per system. Thankfully Microsoft does not make you have a CD in the computer to run the program so you don't need to have the software handy after install. Overall I think it's the best SIM out there. If your looking for a game look at Combat Flight Simulator 2 or some other shoot-em up game.
1,Horrible DRM scheme,"You have to maintain a constant connection to their servers or it kicks you out of the game.  Hope you didn't want to play it on your day off, their servers are having issues...."
4,The only reason I am giving them 4 stars is ...,The only reason I am giving them 4 stars is because when I opened the box the printed cardboard skylanders was missing from the package.  It was no issue because I am giving this to my Godson and hes not a collector an will actually play with pieces inside and all of them were there.  Caution only if I was a collector and didn't want to ever open the package then I would have sent it back.
5,Great game,My 4 year old loves this game! I bought it a little unsure how she would like it but it was perfect for her.
5,RE7 is a must buy!,"This game is amazing. Not like any other Resident Evil, yet it goes back to their roots at the same time. It's different but in a good way, not different in a bad way like 5 and 6. I've already ran through the campaign 10 times and love it every time. I play on xbox so I'll have to wait another week or so for the DLC, which is already out on PS4. But for anyone on the fence about buying RE7 I highly recommend you give it a chance. I think Resident Evil fans will be pleasantly surprised. This game is exactly what this franchise needed. I usually hate sequels but if they keep this up with RE8 I would be just fine with that."
1,Do not buy if your are planning game only in portable mode,I was so happy when PST was released on Switch. Unfortunately text on console screen is absolutely unreadable. Do not buy if you are planning to play only in portable mode like me. Will play PST EE on my PC instead
1,your best bet is ordering directly from Logitech,"DO NOT BUY THIS MOUSE FROM AMAZON. I have had two already, both of which were obviously used before (broken seal on the box, scuffs on the mouse itself). If you want an actual NEW mouse, your best bet is ordering directly from Logitech."
1,Did not work,"Didnt work, contacted seller, no response. Wasted my money, dont waste yours."
5,The other reviews with images lack a brain or basic reading knowledge.,"I'm going to say this with peer honesty. This fits perfect. The other reviews just didn't read the description. My headset with elite strap fits perfectly. It has room to fit an external battery inside, and a little bag to store my money in. Most the images you see are after market straps which are quite bulky. If you get an official elite strap it will fit in this bag. Only questionable thing is. Why a micro USB female input? The headset is usb c. That's about it. That can honestly be ignored and not be a big deal at all."
5,Cool vertical stand for PS4!,"I love this vertical stand and the fact that it not only holds the PS4 in a vertical position very securely, but it will also charge two controllers, and has a fan to keep the PS4 from overheating.  I didn't have a problem with that to begin with, but I like having the extra fans just in case that ever does become an issue.  The stand is made well and looks cool!  I like the blue lights that come on when the whole system is powered up.  My only issue is that I can't see the lights from the controller when they're plugged in confirming that they are charging, but I know that they are charged because the battery indicator when I use them shows to be fully charged.  All in all a cool stand, and a good price.  I would recommend."
5,I use this every day!,"I love this mouse so much. I was a little nervous when a lot of reviews said it was crap but for me, it has been amazing! The battery lasts probably almost a week and the silent click is so awesome that I now have problems using them because of how loud they seem in comparison. The wireless is so undescribably convenient! There are two buttons on the side and I have no idea what the front one does but the back one is auto run in World of Warcraft. There is also a weird button on the top behind the scroll that is a bit hard to push. No idea what that is. But for me, this mouse has been really awesome. Just some tips, sometimes one of the clicks gets stuck up, just (carefully, mind you) push it back down. Also, at first I thought the plug-in piece was missing but just look in the bottom at that kind of bar thing near the palm of the hand."
5,A must have,"The hype behind this game is well worth it.  This is a must have collection for any basketball fan.  The graphic in the game is outstanding and the AI and game play is unbelievable.  The players grunt when they take a difficult shot or take a charge.  You have to be careful with your passes because the computer is playing for real and picking off lazy passes.  Yes, they hyped the game with the return of Jordan, but it is not only Jordan that is in the game.  Malone, Stockton, Pipen, Rodman etc. are all in the game.  There are players in the game that we all forgot i.e. Bill Wellington with the Bulls.  The commentators does a great job with the play-by-play calling and it is bring back memories listening to them talk during the game about when Jordan had the flu.  They got all the drama surrounding that correct.  I did find a bug in the game.  Near the end of the game while, shooting free throws my coach Phil Jackson walked on the floor and stood in the lane. It does take time getting use to play of the game because the defense is much tougher as in previous games.  The Jordan challenges is not easy."
1,Eh,Doesn't beat skyrim
5,Solitary Wargamer's Delight,"Not so long ago, hex-based wargamers faced daunting challenges including set-up time, playing space and quality opponents.  These challenges forced most of us as adults to shelve our passion, content with the memories of high school and college ""gamer clubs.""  Fortunately, thanks to the dedication of tireless developers, we can now trade our cardboard counters for the lure of a glowing screen.  Korsun Pocket takes full advantage of today's robust software and architecture to create a hobbyist's dream: a robust, on demand, historically accurate gaming experience.  If you have a wargaming background, Korsun Pocket's intuitive gameplay allows you to learn as you go.  As you improve, the game offers a full range of options to help adjust for historical odds, player ability and ""what if"" scenarios.  Korsun Pocket includes a campaign game; a handful of shorter, related scenarios and a bonus campaign centering on Hitler's desperate campaign in the Ardennes.  Whether you choose to play as the Axis, Russians or Americans, this delightful PC wargame presents an elegant gift to the faithful among us."
5,"Great game, but new players may need extra help","I am really enjoying Disgaea 1. I am new to the series and I was worried I was not going to like the combat. However, I found that it was fast and enjoyable. If you are not new to JRPG but, new to the Disgaea like I am I think you will enjoy it. But, if you never played a JRPG but, you are still interested in Disgaea 1 I recommend finding a good walkthrough online, to help you navigate the different systems in the game because it can be a little overwhelming. But, if you are willing to learn and okay with the grinding in JRPGs, and a story and characters that don't take themselves too seriously then Disgaea 1 could be the game for you."
5,The best Vita,I wanted this Vita because I don't like the plain black ones America has. This Japanese import DOES play American games and the color is beautiful. You can change the language and set up the content manager very easily. I like how light-weight this second gen Vita is after using it for awhile and the feel of the rounded buttons is very nice. I love this Vita and I plan on playing it very often.
5,Best case hands down for switch games!,"This case is seriously amazing!  So glad that I bought it, the only down side is that it is one sided. Wish there was an option to purchase with the inserts on both sides. Either way WELL worth my money!!!  I ended up ordering 2, one for home and one for the road. Best and easiest decision I ever made. It is about the size of a comic book (bigger than the switch game boxes and a hard DVD case). Must have for any gamer saving on space while protecting your games!"
5,"Many of the games on here are awesome, I would recommend starting with Banjo Kazooie","Many of the games on here are awesome, I would recommend starting with Banjo Kazooie, Banjo Tooie, and Conker's Bad Fur Day. This collection is worth it for those games alone, not to mention the 27 many of which are also fantastic. Also if you're in the mood to throw a controller at a wall I would strongly recommend Battletoads."
1,"Sometime cheap is good but, not in this case!","Super cheap so I thought I'd give them a try. They looked ok and that was about all they had going for them. Sound quality was terrible no matter what adjustments I made, according to gaming buddies the mic sounded muffled and they had to turn me up to max in teamspeak to even hear me at all, the ear covers were plastic and didn't breathe., so after about 20 minutes my ears were sweating and behind my ears started getting irritated. I didn't even bother to put them away in case i should need a backup, I just threw them out."
2,Not as fun as I expected....,"After reading all the other reviews, I expected a great game.  I have to admit, the last Sonic game I played was the Genesis one.  Maybe the franchise has gone other places, but I personally just didn't like playing this game.  Specifically, my biggest problem was not being able to see the levels very well.  The colors are very muted and often have little contrast.  One of the things I love about most other DS games (the new Super Mario Brothers, for example) is how vibrant and easy on the eyes the levels are.  With this game, Sonic (or Blaze), along with the path you are running on, seems to blend into the background.  That might be fine for some games, but when a game's emphasis is on speed and rapidly moving through the levels, there needs to be better visual cues.  Just my 2 cents."
5,An Collector's Edition Worthy of An Saiyan!,"Amazing game and Collector's Edition! First off it does NOT come with the season pass! It was pointed out in the comments it does not include the season pass, it NEVER said it included the season pass in the item description section. But I feel the need to inform folks it doesn't include it. You can purchase the season pass separately at your local video game store (like I did). Anyway, the game Dragonball Xenoverse 2 is amazing! It's the best DBZ game to date! The combos are wild and brutal! The controls are excellent and responsive. The graphics are improved! I'm loving everything about the game! The steelbook is made up of high quality metal. I haven't gotten around to listening to the soundtrack yet, or the guide it comes with. Last but not least the amazing Super Saiyan Goku figure! It's over 13 inches tall and made with high quality material! The attention to detail is flawless! This figure is an must have for DBZ collectors! It's an all around nice purchase!"
5,Great game and I got all my content,Was delivered in good condition. The pre-order dlc was messaged to me later and I have been enjoying this title a lot
1,DOA,It was dead on arrival. Cant get anything but blue flashing light. I tried all the different fixes with no success.
1,Glitchy Poorly Written Game,"Been playing COD from the very beginning and I have to say that CODWW2 is by far the worst playing of the franchise.  I am playing on an Quad I7 with a middle of the road NVIDA card, system optimized for game play, via a fiber optic Gigabit connection.  The game stumbles and glitches, rarely get the drop on the opponent, always lose in a toe to toe battle.  I have played enough to have a true feel for when the software is not performing correctly.  Don't waste your time with this one...pass it up."
